Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTime,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.45,NA,5.9054,6.9891,1.4273,8.7938,24.7157,NA,63.45,5.9905,4.5632,1.4273,6.0545,7.3025,7.3025,0.0000,-0.9879,594250.4253,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.46,NA,5.8889,6.9351,2.8575,8.0097,25.7619,NA,63.46,7.3191,4.4616,2.8575,7.3665,5.1048,5.1048,0.0000,-0.9446,594256.4158,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.47,NA,7.9967,6.9518,1.1091,7.5671,24.7170,NA,63.47,6.2483,5.1392,1.1091,5.1522,7.5541,7.5541,0.0000,0.3673,594263.7349,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.47,NA,6.3748,6.9419,1.6542,8.0808,25.2841,NA,63.47,6.9199,5.2657,1.6542,6.4580,6.8885,6.8885,0.0000,-0.6936,594269.9832,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.48,NA,8.5985,6.9606,0.7273,6.8694,23.6462,NA,63.48,7.6716,6.9443,0.7273,6.4266,7.3871,7.3871,0.0000,-0.0407,594276.9031,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.49,NA,4.8691,6.9343,1.9463,8.6935,25.7114,NA,63.49,6.0881,4.1418,1.9463,6.1421,6.6932,6.6932,0.0000,0.7373,594284.5747,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.49,NA,5.5574,6.9860,3.0235,11.4816,27.1400,NA,63.49,6.6346,3.6111,3.0235,6.7472,8.3455,8.3455,0.0000,-0.8979,594290.6628,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.5,NA,9.3976,6.9509,2.0169,8.0493,24.6933,NA,63.5,8.3910,6.3741,2.0169,8.4581,5.9653,5.9653,0.0000,-0.3163,594297.2974,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.51,NA,7.9757,6.8208,0.7519,5.4630,23.5384,NA,63.51,6.7107,5.9588,0.7519,6.0324,5.3894,5.3894,0.0000,1.5702,594305.6884,NA,NA,NA,58.7070,NA,1560.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.52,NA,5.3871,6.9264,0.8399,6.3817,NA,NA,63.51,5.4751,4.6352,0.8399,4.7111,6.3058,6.3058,0.0000,NA,NA,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.52,NA,5.0878,0.0000,1.1917,8.6819,8.6819,NA,63.52,5.4396,4.2479,1.1917,5.5418,7.3880,7.3880,0.0000,-1844674407370938.5000,594317.8742,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.53,NA,5.9043,18.2702,2.6604,6.7596,21.0478,NA,63.53,7.3730,4.7126,2.6604,7.4902,3.9820,3.9646,0.0174,-12.8306,594323.3138,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.54,NA,9.1050,6.9425,1.2125,8.9072,18.8853,NA,63.53,7.6571,6.4446,1.2125,4.0992,11.2526,11.2526,0.0000,0.4305,594330.6868,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.54,NA,7.1311,6.9208,1.7160,6.7101,18.6750,NA,63.54,7.6346,5.9186,1.7160,7.6947,4.9340,4.9300,0.0040,0.7363,594338.3439,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.55,NA,6.4260,6.9491,0.9723,7.2453,19.1981,NA,63.55,5.6823,4.7100,0.9723,4.9941,6.9612,6.9612,0.0000,0.6855,594345.9785,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.55,NA,5.1091,6.9270,2.1393,7.7646,21.0160,NA,63.55,6.2761,4.1368,2.1393,6.2730,5.6284,5.6284,0.0000,-1.2447,594351.6608,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.56,NA,7.0061,6.9633,1.2325,10.1849,20.9732,NA,63.56,6.0993,4.8668,1.2325,5.6253,9.4264,9.4264,0.0000,-0.6872,594357.9369,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.57,NA,6.1752,6.8881,3.9253,10.0900,NA,NA,63.57,8.8680,4.9427,3.9253,8.9524,6.0803,6.0803,0.0000,NA,NA,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.58,NA,9.1142,0.0000,0.9680,7.1141,7.1141,NA,63.58,6.1569,5.1889,0.9680,6.1647,6.1383,6.1383,0.0000,-1844674407370941.0000,594372.9042,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.58,NA,5.2378,12.4050,1.8732,7.2664,14.2813,NA,63.58,6.1430,4.2698,1.8732,6.1461,5.3901,5.3901,0.0000,-6.2481,594379.0611,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.59,NA,6.5546,6.9973,1.0006,7.4281,14.7240,NA,63.59,5.6820,4.6814,1.0006,5.3932,6.7163,6.7163,0.0000,-0.8543,594385.2041,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.59,NA,5.4163,6.9290,1.9558,8.0982,16.2367,NA,63.59,6.3715,4.4157,1.9558,6.4275,6.0864,6.0830,0.0034,-1.2470,594390.8861,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.6,NA,8.0571,6.9640,0.8491,7.6700,15.1436,NA,63.6,6.9504,6.1013,0.8491,6.1424,7.6289,7.6289,0.0000,-0.5925,594397.2576,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.61,NA,6.7375,6.9621,1.0528,7.5897,15.3682,NA,63.61,6.9412,5.8884,1.0528,6.8209,6.6572,6.6572,0.0000,-0.0117,594404.2080,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.61,NA,5.1913,6.9354,2.3259,9.4859,17.1123,NA,63.61,6.4644,4.1385,2.3259,6.5369,7.0875,7.0875,0.0000,0.0058,594411.1492,NA,NA,NA,58.7070,NA,1590.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.62,NA,6.3737,14.0245,3.0594,8.7917,24.7631,NA,63.62,7.1072,4.0478,3.0594,7.1600,5.6795,5.6795,0.0000,-7.5601,594417.6136,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.63,NA,8.1023,7.1157,0.9318,7.6572,23.7765,NA,63.63,5.9747,5.0429,0.9318,5.7323,6.9678,6.9678,0.0000,-0.0085,594424.7208,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.63,NA,5.4256,7.0200,2.0981,9.8101,25.3709,NA,63.63,6.5919,4.4938,2.0981,6.7254,7.5785,7.5785,0.0000,-1.0453,594430.6955,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.64,NA,7.7129,6.8817,2.0342,10.1066,24.5397,NA,63.64,7.6490,5.6148,2.0342,7.7120,8.0094,8.0094,0.0000,-0.2898,594437.2874,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.65,NA,7.2732,6.9428,2.7816,7.8357,24.2093,NA,63.65,8.0206,5.2390,2.7816,8.0724,5.0023,4.9990,0.0033,0.7062,594444.9364,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.66,NA,8.1536,7.2342,1.0561,7.4044,23.2899,NA,63.66,6.4281,5.3720,1.0561,5.0541,7.7223,7.7171,0.0052,0.7864,594452.9570,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.66,NA,8.1025,6.9400,1.2284,7.2033,22.1274,NA,63.66,8.2748,7.0464,1.2284,6.3483,7.9014,7.8978,0.0036,-0.5119,594459.3851,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.67,NA,8.5348,6.8906,1.0157,6.0950,20.4832,NA,63.67,8.3221,7.3064,1.0157,5.9749,7.4265,7.4234,0.0031,1.3842,594467.6599,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.68,NA,6.5019,7.0243,1.1188,5.5356,21.0056,NA,63.68,6.6050,5.4862,1.1188,5.0793,5.9425,5.9425,0.0000,1.2978,594475.9820,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.69,NA,6.2698,6.9525,0.8204,6.2223,21.6883,NA,63.68,5.9714,5.1510,0.8204,4.4168,6.9565,6.9535,0.0030,-0.3475,594482.5870,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.69,NA,6.4337,6.9588,1.0695,6.8397,22.2134,NA,63.69,6.6828,5.6133,1.0695,5.4019,7.0511,7.0392,0.0119,-0.9874,594488.5584,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.7,NA,6.9789,6.9039,0.7840,7.7147,22.1384,NA,63.7,6.6934,5.9094,0.7840,5.7702,7.8539,7.8539,0.0000,-0.2211,594495.2412,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.7,NA,5.4870,7.0122,2.1638,8.7945,23.6636,NA,63.7,6.8668,4.7030,2.1638,6.9307,6.5668,6.5668,0.0000,-0.3188,594501.9346,NA,NA,NA,59.3320,NA,1545.0000,77.0000,97.0000,NA,34.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.71,NA,6.2959,6.7681,2.4233,9.2421,24.1358,NA,63.71,6.5554,4.1321,2.4233,6.6307,6.7435,6.7435,0.0000,0.0987,594508.8014,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.72,NA,7.2504,7.0876,1.9230,6.6440,23.9730,NA,63.72,6.7501,4.8271,1.9230,6.8188,4.6523,4.6523,0.0000,-0.5322,594515.3568,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.72,NA,6.5183,6.9473,1.0170,7.4731,24.4020,NA,63.72,5.6123,4.5953,1.0170,4.7210,7.3474,7.3434,0.0040,-0.1972,594522.1069,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.73,NA,8.0931,6.9302,1.1425,7.6462,23.2391,NA,63.73,8.2186,7.0761,1.1425,6.4561,8.2662,8.2662,0.0000,-1.3179,594527.7192,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.74,NA,6.3559,6.9500,1.2053,8.8479,23.8332,NA,63.74,6.4187,5.2134,1.2053,6.5037,7.5576,7.5576,0.0000,1.2686,594535.9378,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.74,NA,5.4714,6.9643,3.3279,9.0062,25.3261,NA,63.74,7.5940,4.2661,3.3279,7.6426,5.6297,5.6297,0.0000,-0.5456,594542.3565,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.75,NA,8.0866,6.9638,1.0099,6.4220,24.2033,NA,63.75,5.7686,4.7587,1.0099,5.6783,5.5024,5.5024,0.0000,0.6302,594549.9505,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.76,NA,5.2150,6.9366,1.1050,8.6820,25.9249,NA,63.76,5.3101,4.2051,1.1050,5.4121,7.4750,7.4750,0.0000,-1.1680,594555.7191,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.76,NA,5.1158,6.9305,3.4308,10.9357,27.7396,NA,63.76,7.4416,4.0108,3.4308,7.5770,7.3695,7.3695,0.0000,-1.6204,594561.0292,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,63.77,NA,9.3696,6.9158,1.4026,8.6429,25.2858,NA,63.77,7.3414,5.9388,1.4026,7.5049,7.0768,7.0768,0.0000,0.5258,594568.4708,NA,NA,NA,59.0700,NA,1605.0000,77.0000,96.0000,NA,33.0000,NA,NA,6201.0000,NA,NA,6442450944,2491146240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5613,NA,NA,3553.5290
