Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTime,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency,InstrumentedLatency,GPUPower,GPUVoltage,GPUFrequency,GPUTemperature,GPUUtilization,3D/ComputeUtilization,MediaUtilization,GPUMemoryPower,GPUMemoryVoltage,GPUMemoryFrequency,GPUMemoryEffectiveFrequency,GPUMemoryTemperature,GPUMemorySize,GPUMemorySizeUsed,GPUMemoryMaxBandwidth,GPUMemoryReadBandwidth,GPUMemoryWriteBandwidth,GPUFanSpeed[0],GPUFanSpeed[1],GPUFanSpeed[2],GPUFanSpeed[3],GPUPowerLimited,GPUTemperatureLimited,GPUCurrentLimited,GPUVoltageLimited,GPUUtilizationLimited,GPUMemoryPowerLimited,GPUMemoryTemperatureLimited,GPUMemoryCurrentLimited,GPUMemoryVoltageLimited,GPUMemoryUtilizationLimited,CPUUtilization,CPUPower,CPUTemperature,CPUFrequency
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.08,NA,17.6689,16.3021,0.9138,13.6518,30.3497,NA,29.07,17.6189,16.7051,0.9138,14.3939,15.9630,14.5117,1.4513,0.7238,860957.6770,NA,NA,NA,55.0280,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.1,NA,16.4190,16.7594,0.9075,13.5477,30.6901,NA,29.09,16.4127,15.5052,0.9075,12.7380,16.3149,14.7025,1.6124,0.8595,860975.2959,NA,NA,NA,55.0280,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.12,NA,16.5752,17.1139,1.2727,13.7471,31.2288,NA,29.11,16.9404,15.6677,1.2727,12.6402,16.7746,15.0144,1.7602,-0.7012,860991.7086,NA,NA,NA,55.0280,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.13,NA,15.1542,14.6420,0.9175,15.6962,30.7166,NA,29.12,14.7990,13.8815,0.9175,12.4744,17.1033,16.8292,0.2741,2.2984,861008.6490,NA,NA,NA,55.0280,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.15,NA,16.3833,16.1943,1.1498,13.9594,30.5276,NA,29.14,16.6156,15.4658,1.1498,14.7787,14.6465,14.2910,0.3555,-1.3953,861023.4480,NA,NA,NA,54.7180,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.17,NA,17.4824,18.2093,0.8138,12.5546,31.2545,NA,29.15,17.1464,16.3326,0.8138,12.8096,16.0776,15.2224,0.8552,-1.5937,861040.0636,NA,NA,NA,54.7180,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.18,NA,17.8035,19.0277,0.9131,13.0753,32.4787,NA,29.17,17.9028,16.9897,0.9131,12.2252,17.8398,17.8398,0.0000,-1.8813,861057.2100,NA,NA,NA,54.7180,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.2,NA,15.8230,17.9258,0.9943,16.2890,34.5815,NA,29.19,15.9042,14.9099,0.9943,12.1622,19.0367,17.7709,1.2658,-0.0230,861075.1128,NA,NA,NA,54.7180,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.22,NA,18.5571,16.2518,1.0009,15.6476,32.2762,NA,29.2,18.5637,17.5628,1.0009,15.2947,17.9157,16.8161,1.0996,-0.3476,861091.0170,NA,NA,NA,54.7180,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.23,NA,16.1509,16.7785,1.0288,15.7473,32.9038,NA,29.22,16.1788,15.1500,1.0288,14.6467,16.2506,16.2425,0.0081,1.7852,861109.5807,NA,NA,NA,54.7180,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.25,NA,16.5448,18.3187,0.9570,15.9830,34.6777,NA,29.24,16.4730,15.5160,0.9570,14.7185,16.7805,16.4357,0.3448,-2.1399,861125.7595,NA,NA,NA,55.9010,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.27,NA,15.9622,16.4974,1.1812,18.3267,35.2129,NA,29.26,16.1864,15.0052,1.1812,15.0260,18.3059,18.3059,0.0000,-0.0244,861142.2325,NA,NA,NA,55.9010,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.28,NA,17.3850,16.9775,0.9465,17.4454,34.8054,NA,29.27,17.1503,16.2038,0.9465,17.1455,16.5037,16.5037,0.0000,-0.7911,861158.4189,NA,NA,NA,55.9010,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.3,NA,16.0925,16.3790,1.2832,18.3470,35.0919,NA,29.29,16.4292,15.1460,1.2832,16.4989,16.9941,16.9941,0.0000,0.7713,861175.5692,NA,NA,NA,55.9010,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.32,NA,17.9278,20.6467,0.8301,16.7556,37.8108,NA,29.31,17.4747,16.6446,0.8301,17.0638,16.3364,16.3339,0.0025,-4.2175,861191.9984,NA,NA,NA,55.9010,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.34,NA,20.5089,10.4201,0.9355,16.9281,27.7220,NA,29.32,20.6143,19.6788,0.9355,15.9255,20.6814,20.4792,0.2022,7.0546,861209.4731,NA,NA,NA,55.9010,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.36,NA,17.7631,17.0544,1.0708,16.6668,27.0133,NA,29.34,17.8984,16.8276,1.0708,15.9926,17.5018,17.4916,0.0102,3.5599,861230.0874,NA,NA,NA,55.0520,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.38,NA,19.3428,18.0138,1.0142,15.9193,25.6843,NA,29.36,19.2862,18.2720,1.0142,15.5960,18.5953,18.5488,0.0465,-0.1154,861247.9858,NA,NA,NA,55.0520,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.4,NA,19.4826,18.7009,1.1133,15.1311,24.9026,NA,29.38,19.5817,18.4684,1.1133,14.9051,18.6944,18.1933,0.5011,0.5853,861267.2720,NA,NA,NA,55.0520,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.41,NA,18.7954,20.6924,0.8480,16.5450,26.7996,NA,29.4,18.5301,17.6821,0.8480,14.0178,20.2093,19.3551,0.8542,-1.1107,861286.8537,NA,NA,NA,55.0520,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.43,NA,18.9489,18.0747,0.8422,16.1263,25.9254,NA,29.42,18.9431,18.1009,0.8422,15.6970,18.5302,17.8344,0.6958,0.4554,861305.3838,NA,NA,NA,55.0520,NA,1365.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.46,NA,21.4001,21.1858,0.8680,15.2816,25.7111,NA,29.44,21.4259,20.5579,0.8680,15.2841,20.5554,19.8450,0.7104,-2.2427,861324.3269,NA,NA,NA,54.8970,NA,1410.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.48,NA,19.9915,19.3804,0.8167,14.9356,25.1000,NA,29.46,19.9402,19.1235,0.8167,14.6927,19.3664,19.3664,0.0000,2.0455,861345.7528,NA,NA,NA,54.8970,NA,1410.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.49,NA,18.1237,17.4606,1.0815,14.7513,24.4369,NA,29.48,18.3885,17.3070,1.0815,14.1189,17.9394,16.8828,1.0566,2.4796,861365.6930,NA,NA,NA,54.8970,NA,1410.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.52,NA,23.2728,29.9039,1.4134,14.7384,31.0680,NA,29.5,23.6047,22.1913,1.4134,13.6698,23.2599,19.6671,3.5928,-11.5154,861384.0815,NA,NA,NA,54.8970,NA,1410.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.53,NA,14.3278,20.0052,1.3567,17.4715,36.7454,NA,29.52,14.2711,12.9144,1.3567,13.3250,17.0609,17.0609,0.0000,3.5995,861407.6862,NA,NA,NA,54.8970,NA,1410.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.55,NA,19.8247,17.6086,0.8093,13.3917,34.5293,NA,29.54,19.2773,18.4680,0.8093,16.1148,15.7449,14.6363,1.1086,-3.3375,861421.9573,NA,NA,NA,55.9220,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.57,NA,19.1496,10.3748,1.0027,14.9950,25.7545,NA,29.55,19.3430,18.3403,1.0027,13.7728,19.5625,18.6831,0.8794,8.9025,861441.2346,NA,NA,NA,55.9220,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.59,NA,16.6551,22.2811,1.0176,14.9517,31.3805,NA,29.57,16.6700,15.6524,1.0176,13.9923,16.6118,16.0058,0.6060,-2.9381,861460.5776,NA,NA,NA,55.9220,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.6,NA,17.4262,18.1791,1.1625,13.5730,32.1334,NA,29.59,17.5711,16.4086,1.1625,13.9341,16.0475,15.6126,0.4349,-1.5091,861477.2476,NA,NA,NA,55.9220,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.62,NA,18.0255,17.8529,0.8006,13.7240,31.9608,NA,29.61,17.6636,16.8630,0.8006,12.4105,18.1765,17.0260,1.1505,-0.2818,861494.8187,NA,NA,NA,55.9220,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.64,NA,17.1295,16.4737,0.9849,14.4583,31.3050,NA,29.63,17.3138,16.3289,0.9849,12.9234,17.8638,17.7763,0.0875,1.1899,861512.4823,NA,NA,NA,55.9220,NA,1395.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.66,NA,17.0273,18.9238,0.9200,13.7156,33.2015,NA,29.64,16.9624,16.0424,0.9200,13.4734,16.2846,15.7333,0.5513,-1.6100,861529.7961,NA,NA,NA,54.3950,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.68,NA,19.8166,17.6563,1.0273,12.9820,31.0412,NA,29.66,19.9239,18.8966,1.0273,14.1929,17.6857,17.6568,0.0289,-0.6939,861546.7585,NA,NA,NA,54.3950,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.69,NA,16.7337,15.0310,1.4000,13.9329,29.3385,NA,29.68,17.1064,15.7064,1.4000,11.9547,17.6846,16.0649,1.6197,4.8929,861566.6824,NA,NA,NA,54.3950,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.71,NA,15.4140,18.5912,1.3978,13.5305,32.5157,NA,29.7,15.4118,14.0140,1.3978,12.5329,15.0116,14.8762,0.1354,-1.4848,861583.7888,NA,NA,NA,54.3950,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.73,NA,18.7359,18.4663,1.3673,13.3994,32.2461,NA,29.71,18.7054,17.3381,1.3673,12.1327,18.6048,16.8963,1.7085,-3.0545,861599.2006,NA,NA,NA,54.3950,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.74,NA,16.7971,14.3848,1.0682,14.8869,29.8338,NA,29.73,16.4980,15.4298,1.0682,12.0321,18.2846,16.7878,1.4968,4.3206,861617.9060,NA,NA,NA,54.3950,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.76,NA,16.1758,16.6896,1.0765,13.2681,30.3476,NA,29.75,16.1841,15.1076,1.0765,14.8233,13.5524,13.5524,0.0000,-0.1916,861634.4040,NA,NA,NA,53.9810,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.77,NA,14.9629,13.9596,1.0461,15.0124,29.3443,NA,29.76,14.9325,13.8864,1.0461,12.1916,16.7072,16.7009,0.0063,2.2245,861650.5881,NA,NA,NA,53.9810,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.79,NA,15.0909,17.4347,0.9168,13.8661,31.6881,NA,29.78,14.9616,14.0448,0.9168,13.9663,13.9446,13.8897,0.0549,-2.5022,861665.5206,NA,NA,NA,53.9810,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.81,NA,17.9431,14.8516,1.1739,13.3609,28.5966,NA,29.79,18.2002,17.0263,1.1739,12.9493,17.4379,17.4379,0.0000,0.1100,861680.4822,NA,NA,NA,53.9810,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.82,NA,13.4339,16.2455,0.9808,14.7680,31.4082,NA,29.81,13.2408,12.2600,0.9808,12.1870,14.8410,14.8410,0.0000,1.9547,861698.6824,NA,NA,NA,53.9810,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.84,NA,16.1893,17.9815,1.2076,14.8414,33.2004,NA,29.83,16.4161,15.2085,1.2076,13.7872,16.2627,16.2590,0.0037,-4.7407,861711.9232,NA,NA,NA,53.9810,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.86,NA,18.7433,16.8617,1.2675,14.0363,31.3188,NA,29.84,18.8032,17.5357,1.2675,13.6338,17.9382,16.2475,1.6907,-0.4456,861728.3393,NA,NA,NA,55.2320,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.87,NA,15.4396,14.3862,1.1605,15.4977,30.2654,NA,29.86,15.3326,14.1721,1.1605,12.7688,16.9010,16.9010,0.0000,4.4170,861747.1425,NA,NA,NA,55.2320,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.89,NA,16.0713,15.4414,1.1878,13.8201,29.6355,NA,29.88,16.0986,14.9108,1.1878,14.3372,14.3937,14.1399,0.2538,-0.1088,861762.4751,NA,NA,NA,55.2320,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
r5apex_dx12.exe,18660,0x1F741139B80,DXGI,0,512,1,Hardware: Independent Flip,Application,29.9,NA,16.4223,17.8517,0.9845,12.8429,31.0649,NA,29.89,16.2190,15.2345,0.9845,12.6323,15.4451,15.1459,0.2992,-1.7531,861778.5737,NA,NA,NA,55.2320,NA,1425.0000,86.0000,93.0000,NA,37.0000,NA,NA,6120.9840,NA,NA,6442450944,2545938432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8806,NA,NA,3015.5125
